lat,lon,amenity,name
49.260812,-123.125736,cafe,Starbucks
49.1935797,-123.1807883,cafe,Tim Hortons
49.2284004,-122.8483834,cafe,Tim Hortons
49.212449,-122.9197493,cafe,Tim Hortons
49.212659,-122.9193469,cafe,Starbucks
49.2635825,-123.1288364,cafe,Waves
49.0919518,-122.9576502,cafe,Tim Hortons
49.2685718,-123.1045263,cafe,Argo Cafe
49.278119,-122.9122848,cafe,Starbucks
49.2821554,-123.0998393,cafe,Waves Coffee
49.2831728,-123.0935162,cafe,The Uncommon Cafe
49.2731066,-123.1007271,cafe,Tim Hortons
49.2769081,-122.8589634,cafe,Starbucks
49.2866006,-123.1282087,cafe,Chatime
49.2864194,-123.1272344,cafe,Abode
49.2660115,-123.2423353,cafe,Only U Cafe
49.2814778,-123.1336029,cafe,Exile
49.0408954,-122.2698339,cafe,Starbucks
49.2873431,-123.1143935,cafe,Starbucks
49.2387806,-123.0316319,cafe,Tim Hortons
49.2641324,-123.1816701,cafe,Essentia Cafe
49.2686141,-123.158778,cafe,Starbucks
49.285902899999996,-123.1249177,cafe,Tim Hortons
49.2876133,-123.1149238,cafe,Starbucks
49.2630977,-123.1172998,cafe,Elysian Coffee Roasters
49.212995,-123.1401,cafe,Starbucks
49.3721579,-123.0988075,cafe,Starbucks
49.1797273,-123.137991,cafe,Paul's Kitchen
49.1048167,-122.8022148,cafe,Starbucks
49.1767616,-122.689973,cafe,Tim Hortons
49.2492264,-123.1007752,cafe,Caffe Artigiano
49.2796195,-123.0999337,cafe,Starbucks
49.2327522,-123.1172852,cafe,Blenz
49.2792232,-123.1168269,cafe,Gong Cha
49.0497717,-122.3189143,cafe,Sticky Buns & More
49.197754,-123.1407889,cafe,Caffè Artigiano
49.2543347,-122.737988,cafe,Starbucks
49.257451,-122.7437942,cafe,Tim Hortons
49.2290279,-122.9989508,cafe,Mr. Mustache Tea & Dessert
49.2808856,-123.011264,cafe,Waves Coffee
49.1328835,-122.846132,cafe,Tim Hortons
49.0513372,-122.691921,cafe,Tim Hortons
49.125282,-123.1847472,cafe,Steveston's Coffee Co.
49.2635191,-123.1231332,cafe,Tim Hortons
49.2632049,-123.1070497,cafe,Starbucks
49.2673455,-123.112992,cafe,Starbucks
49.235221,-123.1157169,cafe,Starbucks
49.2273356,-122.9997733,cafe,McCafé
49.2260832,-123.001846,cafe,Blenz Coffee
49.2315873,-123.009736,cafe,Waves
49.2186088,-122.9564849,cafe,Starbucks
49.2285933,-122.9995392,cafe,Sulmida
49.2256778,-122.9973902,cafe,Starbucks
49.2263089,-122.9999809,cafe,Take Five Café
49.2254283,-122.9974687,cafe,Tim Hortons
49.2284012,-123.0046672,cafe,Sunshine
49.2285595,-123.0045242,cafe,Comebuy
49.2505112,-122.8949216,cafe,Grainery
49.2278206,-122.840058,cafe,Starbucks
49.2510633,-122.8951452,cafe,Anna's
49.2504908,-122.8944559,cafe,Starbucks
49.2507164,-122.8956836,cafe,Cinnzeo
49.2808098,-123.1070156,cafe,Caveman Cafe
49.1953219,-123.1781022,cafe,Galiano Bakery & Cafe
49.2865567,-123.1410036,cafe,Tim Hortons
49.1128069,-122.6724406,cafe,Starbucks
49.2829831,-123.1098733,cafe,New Amsterdam Cafe
49.2624382,-123.1007191,cafe,Bean Around The World
49.2624451,-123.1012839,cafe,Kafka's Coffee and Tea
49.2622376,-123.1012945,cafe,Sunny Spot
49.1047469,-122.7990471,cafe,Tim Hortons
49.0448257,-122.778652,cafe,Starbucks
49.1325243,-123.0924899,cafe,Starbucks
49.2656284,-123.2543584,cafe,Tim Hortons
49.2673017,-123.2526955,cafe,Ike's Café
49.0904049,-123.0780785,cafe,Starbucks
49.1722688,-123.1361069,cafe,Starbucks
49.1712706,-123.1358928,cafe,Blenz Coffee
49.1705244,-123.1569694,cafe,Golden Coin
49.2347512,-123.1582643,cafe,Tim Hortons
49.2729377,-123.0997917,cafe,Starbucks
49.26437,-123.1674354,cafe,Starbucks
49.283684,-123.1159815,cafe,Caffe Artigiano
49.2848065,-123.1143227,cafe,Trees Coffee
49.2847372,-123.1144476,cafe,Creme de la Crumb
49.0323555,-122.8669141,cafe,Starbucks - Ocean Park
49.0334416,-122.8008794,cafe,Starbucks - Whiterock
49.0246535,-122.8013247,cafe,Islands Café
49.0953173,-122.6241169,cafe,Tim Hortons
49.1623763,-122.6603266,cafe,Tim Hortons
49.1196856,-122.6912218,cafe,Tim Hortons
49.1247605,-122.7048284,cafe,Tim Hortons
49.1636149,-122.8780219,cafe,Tim Hortons
49.150248500000004,-122.8899397,cafe,Tim Hortons
49.2506688,-122.8967172,cafe,Tim Hortons
49.324043,-123.1099144,cafe,Starbucks
49.3232543,-123.1137594,cafe,Tim Hortons
49.3107221,-123.0812615,cafe,Bean Around The World
49.2814148,-123.1194673,cafe,Café Crêpe
49.2881125,-123.1146371,cafe,
49.2314876,-123.0052432,cafe,Ha Cafe
49.1861239,-122.8479282,cafe,Blenz
49.1864343,-122.8488672,cafe,Starbucks
49.1896522,-122.8033776,cafe,Starbucks
49.0390323,-122.3107782,cafe,Fireside Café
49.2733114,-123.008943,cafe,Enzo's Café
49.2760414,-123.1196355,cafe,Chasers
49.2756829,-123.120168,cafe,Lime & Moon Pie Company
49.2764101,-123.1190813,cafe,Coffee House
49.1780512,-123.121115,cafe,T-Go Tea
49.1776145,-123.1211398,cafe,Starbucks
49.1693511,-123.136217,cafe,Gong Cha
49.187642,-123.1299106,cafe,Janice Cake Shop
49.2861774,-123.1269715,cafe,Blenz
49.2638449,-123.1000453,cafe,Pleasant Beans Coffee House
49.2821626,-123.1045058,cafe,Nelson the Seagull
49.2870382,-123.1181012,cafe,Blenz Coffee
49.2173905,-122.5917912,cafe,Starbucks
49.26174,-122.8908435,cafe,Cafe & Roastery
49.2998929,-123.1312145,cafe,Ocean Wise Cafe
49.2476624,-122.8910643,cafe,Sharetea
49.1784657,-123.1307836,cafe,Leisure Tea & Coffee
49.2255047,-123.1013836,cafe,Roots Café
49.290443,-123.1176585,cafe,The Cockpit
49.3228237,-123.1079762,cafe,Bean Around The World Coffees
49.321936,-123.107702,cafe,Corner Cafe
49.1953403,-123.1828912,cafe,Starbucks
49.2638304,-122.766795,cafe,Starbucks
49.2801002,-122.7997098,cafe,Starbucks
49.2788724,-122.7975011,cafe,Tim Hortons
49.233308,-123.0338835,cafe,Milk & Sugar Cafe
49.2380309,-123.0322916,cafe,Sunflower Bubble Tea
49.2909208,-123.1365182,cafe,Milano Coffee Roasters
49.2913209,-123.135935,cafe,Breka Bakery & Cafe
49.2902367,-123.1375735,cafe,Blenz Coffee
49.2904186,-123.1372778,cafe,Hui Lau Shan
49.2246333,-122.9883605,cafe,Chatime
49.3740676,-123.2747859,cafe,Seaside Village
49.2846042,-123.1245931,cafe,Starbucks
49.0481537,-122.2901397,cafe,Boardwalk Cafe & Games
49.2287016,-123.0013644,cafe,Starbucks
49.2687642,-123.183797,cafe,Aphrodite's Organic Cafe
49.268464,-123.1854523,cafe,Blenz Coffee
49.1399028,-122.3070902,cafe,GrabaJava
49.0520506,-122.3122287,cafe,Beans & Leaves
49.2789586,-123.1212246,cafe,Starbucks
49.2783848,-123.1220442,cafe,Nero Belgian Waffle Bar
49.0575438,-122.273748,cafe,Cafe Amarti
49.2784178,-123.1182179,cafe,Homer St Cafe and Bar
49.1868558,-123.1067341,cafe,Creme de la Crumb
49.0476651,-122.2683053,cafe,City Blends Coffee
49.282764,-123.1102832,cafe,Nemesis
49.0818284,-122.260809,cafe,Clayburn Village Store & Gift Shop
49.290792,-123.1362563,cafe,True Confections
49.1039925,-122.7997385,cafe,Be' wiched
49.1920236,-122.8344326,cafe,Taste of Pho
49.3331944,-123.0899754,cafe,
49.184894,-122.798952,cafe,BA LE Deli & sandwiches
49.1846395,-122.7988061,cafe,Little Tea House
49.2274236,-122.9999891,cafe,Tim Hortons
49.2260687,-123.0020678,cafe,Starbucks
49.2747084,-123.0692817,cafe,Moja Coffee
49.1020894,-122.6457196,cafe,Starbucks
49.1625535,-122.6359271,cafe,Starbucks
49.2263571,-123.0905461,cafe,Baker & Table
49.2266652,-123.0049363,cafe,Tim Hortons
49.2262624,-123.0039692,cafe,Starbucks
49.2375315,-123.0650461,cafe,El Caracol Mexican Cafe
49.2251239,-123.0535019,cafe,Starbucks
49.2882295,-123.1233339,cafe,Waves Coffee House
49.2040556,-123.134982,cafe,Wick's Cafe
49.2799372,-123.1073562,cafe,Starbucks
49.0771707,-122.9370866,cafe,Mary's Place
49.2273082,-122.9952428,cafe,Starbucks
49.222974,-122.9140218,cafe,Starbucks
49.1696991,-122.5790209,cafe,Republica Coffee Roasters
49.1999678,-122.9802018,cafe,Tim Hortons
49.1987317,-122.9768452,cafe,Starbucks
49.2746801,-123.0698694,cafe,Sweet Cherubim
49.2501178,-122.7564129,cafe,Suzette's Cafe
49.049635,-122.2901153,cafe,Ivana Tea House
49.2080545,-122.9308406,cafe,Young's
49.25002,-123.0763241,cafe,Pallet Coffee Roasters
49.2353139,-123.0381182,cafe,Metro Cafe Bar
49.2571435,-123.1202522,cafe,Tandem Bike Cafe
49.0889611,-122.5995001,cafe,Tim Hortons
49.1547993,-123.1581393,cafe,Starbucks
49.3070111,-123.0174317,cafe,Belmont Cafe
49.1047128,-122.6558244,cafe,Frosting Cupcakery & Bake Shop
49.2209269,-122.5999694,cafe,Blenz Coffee
49.2170824,-122.6017268,cafe,Tim Hortons
49.2206129,-122.6062531,cafe,Gratia Bakery & Cafe
49.2207153,-122.5854669,cafe,Tim Hortons
49.2205735,-122.5573529,cafe,Starbucks
49.1071104,-122.665652,cafe,Lemon Bakery
49.2802382,-123.1232584,cafe,Railtown Cafe
49.0605339,-122.7362321,cafe,Tim Hortons
49.0459554,-122.7971911,cafe,Healthy Monkey Cafe
49.2093679,-123.1165285,cafe,Starbucks
49.2670223,-123.1451203,cafe,Elysian Coffee Roasters
49.1240103,-123.1808928,cafe,Starbucks
49.2839076,-122.7934359,cafe,Caffe Divano
49.2859301,-123.1182815,cafe,Blenz Coffee
49.2873653,-123.1287891,cafe,Bubble World Tea House
49.2474538,-123.0900006,cafe,Prado Cafe
49.246691,-123.0903554,cafe,JJ Bean Coffee Roasters
49.2882578,-123.1405916,cafe,Delanys Coffee
49.2889364,-123.1395296,cafe,Cacao 70
49.2327351,-123.023744,cafe,iGame Arena
49.2320493,-123.0262792,cafe,Sugar Loop by Westcoast Darts Cafe
49.2321981,-123.0903909,cafe,Boba Monster
49.2322594,-123.0903936,cafe,Green Leaf Bubble Tea
49.2251518,-123.0904703,cafe,Starbucks
49.2505192,-123.0764488,cafe,Falafel Cafe
49.2542839,-123.0850295,cafe,BT Cafe
49.2572851,-123.0901365,cafe,Matchstick Coffee Roasters
49.1583055,-122.7806064,cafe,Starbucks
49.036598,-122.2939306,cafe,Tim Hortons
49.2105091,-123.1069,cafe,Starbucks
49.3365781,-123.0380044,cafe,Waves Coffee
49.2811646,-123.0007477,cafe,ZenQ
49.2808737,-123.0010698,cafe,Caffe Divano
49.2805588,-123.1169062,cafe,Cafe Medina
49.2809406,-123.1269099,cafe,Beyond Coffee
49.2625624,-123.0695251,cafe,Blenz Coffee
49.2800297,-123.1086595,cafe,Brothers
49.2805834,-123.1028286,cafe,Musette Caffè
49.2820489,-123.118486,cafe,Starbucks
49.2827779,-123.1116632,cafe,Finch's
49.1695461,-122.5767148,cafe,Blacksmith Bakery
49.2725841,-123.1479944,cafe,Juliet's Cafe
49.2725841,-123.1486132,cafe,Panne Rizo
49.2725892,-123.1488841,cafe,Bean Around the World
49.2733132,-123.11993,cafe,Starbucks
49.290842,-123.1342117,cafe,YiFang Taiwan Fruit Tea
49.2032393,-122.9081366,cafe,Starbucks
49.2354571,-123.1560864,cafe,Secret Garden Tea Company
49.2379505,-123.1556108,cafe,Comebuy Bubble Tea
49.2344956,-123.1573182,cafe,Caffè Artigiano
49.2344715,-123.1593632,cafe,Legato Cafe
49.2350698,-123.1615131,cafe,One Bowl
49.2344778,-123.1605904,cafe,Starbucks
49.2633833,-123.1866515,cafe,NOURISH
49.2639234,-123.2061777,cafe,Tim Hortons
49.2636669,-123.2051855,cafe,Figaro Café + Bakery
49.2636844,-123.2081906,cafe,Darcy's Cafe
49.2643129,-123.0114062,cafe,812 Cake & Deesert
49.3069368,-122.9533963,cafe,Starbucks
49.2887562,-123.1150926,cafe,Bellaggio Café & Gelateria
49.1263924,-122.3836176,cafe,The Apothecary
49.1674245,-122.5720493,cafe,lelem at the Fort
49.1987198,-122.8511017,cafe,Waves Coffee
49.1990317,-122.8129574,cafe,A1 Coffee & Donuts
49.2885009,-123.1391648,cafe,3 Quarters Full Cafe
49.2234467,-122.9867609,cafe,T's Home
49.223448,-122.9869663,cafe,The Mill Cafe
49.0481897,-122.7832772,cafe,Starbucks
49.2209708,-122.9884826,cafe,Ki Tea House Cafe
49.2469558,-122.8920874,cafe,Coffeeholic
49.170241,-122.5781433,cafe,Wendel's Bookstore & Cafe
49.1693196,-122.5787749,cafe,50's Cafe
49.1992381,-122.9792371,cafe,Starbucks
49.1240007,-123.1843051,cafe,Timothy's Frozen Yogurt
49.2850193,-123.1145937,cafe,Quantum Coffee
49.2787028,-123.1302045,cafe,Maple Leaf Delicatessen Coffe Shop
49.0306475,-122.2927211,cafe,City Blends Coffee
49.2916513,-123.1354557,cafe,Starbucks
49.2640168,-123.1733645,cafe,Neverland Tea Salon
49.2632564,-123.1276427,cafe,Barista Cafe
49.2317166,-123.0904136,cafe,L & G Bubble Tea
49.0658455,-122.3268736,cafe,Pioneer Corner
49.2817816,-123.1117459,cafe,Java Cat
49.2777827,-123.1268532,cafe,Truffles
49.2838195,-123.1118877,cafe,Waves Coffee
49.2846244,-123.1218388,cafe,Starbucks
49.1880051,-122.8492686,cafe,Blenz Coffee
49.2833178,-123.1191002,cafe,Cafe Bel
49.2262196,-123.0018742,cafe,Chattime
49.0365002,-122.2912574,cafe,Starbucks
49.2690014,-123.0445183,cafe,My Frosty
49.2634545,-123.1407716,cafe,Trees Organic
49.2636205,-123.1502883,cafe,Blenz Coffee
49.2641802,-123.1574706,cafe,Hearts & Vine Cafe
49.2642829,-123.1860874,cafe,Good Earth Coffeehouse
49.2652176,-123.2507822,cafe,Starbucks
49.2659738,-123.2500204,cafe,Loafe
49.2659992,-123.2463424,cafe,The Boulevard Coffee Roasting Co.
49.2678638,-123.1573505,cafe,Kokomo
49.2637652,-123.1573383,cafe,IGA Bistro
49.2847804,-123.1227707,cafe,Thierry
49.3338382,-123.0384328,cafe,Tim Hortons
49.197642,-123.1745765,cafe,Tim Hortons
49.1551351,-123.1243923,cafe,Blenz Coffee
49.1541422,-123.1240463,cafe,Chatime
49.1541583,-123.1242837,cafe,Kidz Etc.
49.2274296,-123.1168286,cafe,Chatime
49.2893869,-123.1388596,cafe,Tim Hortons
49.3100831,-123.0831859,cafe,Starbucks
49.3100709,-123.0829744,cafe,The Coffee Bun
49.2817211,-123.1165551,cafe,Nosherie
49.239521,-123.1286511,cafe,Truffles Café
49.1056159,-122.7388746,cafe,Starbucks
49.1044584,-122.7252382,cafe,Starbucks
49.1038253,-122.726644,cafe,Tim Hortons
49.2550997,-123.1153648,cafe,JJ Bean
49.1921059,-122.8240975,cafe,Four Seasons
49.1916724,-122.8236591,cafe,Jazen Tea
49.1919983,-122.8241091,cafe,Tasty Sandwiches & Desserts
49.2818025,-123.1074624,cafe,Vegan Cave
49.2819026,-123.1075035,cafe,Nectar
49.2818951,-123.1074453,cafe,Prado
49.2862256,-123.1161579,cafe,Edel Express
49.2835903,-123.111511,cafe,Bonchaz
49.2856543,-123.1147275,cafe,Caffè Artigiano
49.2845132,-123.114372,cafe,CoCo Fresh Tea & Juice
49.2825674,-123.1113699,cafe,Social Crust
49.2835821,-123.1129034,cafe,Moii Cafe
49.0450086,-122.348571,cafe,Francisco'S Café & Catering
49.0543391,-122.3584222,cafe,SippChai Cafe
49.2693966,-123.1029581,cafe,Starbucks
49.2619429,-123.103196,cafe,The Federal Store
49.2199073,-122.9285179,cafe,Pie Hole & Coffee
49.2796325,-123.1078508,cafe,Blenz
49.1242112,-123.182955,cafe,Waves Coffee House
49.2846897,-123.0652949,cafe,JJ Bean
49.3254284,-123.1367676,cafe,Starbucks
49.2777456,-123.0980833,cafe,Harvest Community Foods
49.2714358,-123.1068353,cafe,Terra Breads
49.2817332,-123.0638566,cafe,Pallet Coffee Roasters
49.281298,-123.0574622,cafe,platform 7 Coffee
49.2850466,-123.0954451,cafe,Railtown Café
49.2828397,-123.089684,cafe,Ed’s Daily
49.2860889,-123.1163367,cafe,Tim Hortons
49.2768852,-123.0754328,cafe,Take Five
49.2832205,-123.1155257,cafe,Tim Hortons
49.2829884,-123.1156531,cafe,Starbucks
49.111784,-122.6767069,cafe,Tim Hortons
49.2697898,-123.2587258,cafe,Cafe MOA
49.2637188,-123.1087031,cafe,Milano Cafe
49.2207628,-122.5948477,cafe,Starbucks
49.2656312,-123.1150585,cafe,Porto Café
49.1937586,-123.1228348,cafe,Boson Coffee
49.2485436,-123.1266354,cafe,Starbucks
49.2795168,-122.828018,cafe,Starbucks
49.2681226,-123.1656481,cafe,The Only Cafe
49.2792208,-122.828577,cafe,JJ Bean
49.2814941,-123.0984116,cafe,Ovaltine Cafe
49.3278312,-123.0724238,cafe,Bubble Tea House
49.2865106,-123.1258963,cafe,JJ Bean
49.285665,-123.1272801,cafe,Breka Bakery & Café
49.2868188,-123.1285213,cafe,Cafe Rico
49.2870412,-123.1283167,cafe,Tim Hortons
49.0579402,-122.8018068,cafe,Starbucks
49.282101,-123.1045134,cafe,East Van Roasters
49.2512791,-123.0006723,cafe,The Rix
49.2496554,-123.0013413,cafe,
49.2885656,-123.1177149,cafe,Starbucks
49.2810287,-123.118654,cafe,Blenz Coffee
49.0314788,-122.8008488,cafe,Leaf Tea Lounge
49.238699,-123.0509163,cafe,Xing Fu Tang
49.2593387,-123.0445903,cafe,Tim Hortons
49.2684823,-123.1867573,cafe,Breka Bakery & Café
49.2682531,-123.1677783,cafe,Nusa Coffee
49.2464996,-123.1854116,cafe,Starbucks
49.2700562,-123.1030385,cafe,Amato Gelato & Cafè
49.187643,-123.1303973,cafe,YiFang Taiwan Fruit Tea
49.2796237,-122.9210213,cafe,Starbucks
49.2799293,-122.9212052,cafe,Tim Hortons
49.2345507,-123.0362568,cafe,COCO Fresh Tea & Juice
49.0583589,-122.4601985,cafe,Aldergrove Cafe
49.0601698,-122.4932153,cafe,Tim Hortons
49.2786375,-123.115902,cafe,Jenjudan
49.1989622,-122.7772807,cafe,Tim Hortons
49.2829888,-123.0959146,cafe,HAVE cafe
49.2497907,-123.1151843,cafe,YiFang Taiwan Fruit Tea
49.2329446,-123.0653099,cafe,Tim Hortons
49.286296899999996,-123.1277327,cafe,Meet Fresh Robson
49.276166,-123.1157038,cafe,7Days Coffee
49.0410938,-122.2201486,cafe,Starbucks
49.0369791,-122.2305025,cafe,CLiK Coffee
49.2850423,-123.1205667,cafe,Starbucks
49.277133,-123.1296758,cafe,Starbucks
49.3148745,-123.1005629,cafe,Thomas Haas Patisserie
49.2853887,-123.1229586,cafe,Urban Tea Merchant
49.2820786,-123.1340707,cafe,Ho Ho's Yummy Food
49.282131,-123.1341558,cafe,Sumac Cafe
49.2822483,-123.1343416,cafe,Melriches Coffee House
49.2817505,-123.1335605,cafe,Mary's on Davie
49.2819635,-123.1333845,cafe,Blenz Coffee
49.3256789,-123.1353529,cafe,Starbucks
49.0828583,-122.2187961,cafe,Auguston Station CoffeeWorks
49.2627235,-123.1001878,cafe,Starbucks
49.2638682,-123.1006882,cafe,Gene
49.2568815,-123.1009868,cafe,Caffè Mira
49.2773052,-123.0869116,cafe,Union Market
49.1257333,-123.1828199,cafe,Village Books & Coffee House
49.3122306,-123.0785782,cafe,Sweet Art Bakery
49.3118329,-123.0789938,cafe,Waves Coffee
49.1338527,-122.6674407,cafe,Tim Hortons
49.2544897,-123.2350501,cafe,Jugo Juice
49.2680641,-123.1567004,cafe,Starbucks
49.2693988,-123.1459745,cafe,WEEDS
49.2680344,-123.1548186,cafe,49th Parallel & Lucky's Doughnuts Cafe
49.2682808,-123.1540137,cafe,Jam Café
49.2679451,-123.1494499,cafe,Jitters Cafe
49.2682195,-123.1508793,cafe,Crêpe Café
49.0356029,-122.2910222,cafe,Sprouted Oven by Silver Hills Bakery
49.2777096,-123.1309686,cafe,Number e Food
49.1918172,-123.168934,cafe,Tim Hortons
49.2812059,-123.104529,cafe,Iktsuarpok Coffee Stand
49.2680316,-123.1115966,cafe,Sweetery Cafe+Dessert
49.1040175,-122.6539858,cafe,Mc Burney Coffee & Tea House
49.0899262,-123.0447984,cafe,Tim Hortons
49.2194146,-123.1182638,cafe,Dylan's
49.2683908,-123.043984,cafe,Ding Tea
49.1888177,-122.802152,cafe,Starbucks
49.1887678,-122.8025894,cafe,Tim Hortons
49.3150944,-123.066758,cafe,Andrews on 8th
49.274665,-123.122111,cafe,Starbucks
49.2776617,-122.8577503,cafe,Gallery Cafe
49.2803078,-123.1096811,cafe,Jam Cafe
49.0587485,-122.3800043,cafe,Starbucks
49.2789851,-123.1164249,cafe,Le Petit Belge
49.2845775,-123.1093205,cafe,Trees Organic Coffee
49.2825011,-123.1092466,cafe,Bean Around The World
49.2848332,-123.1209459,cafe,Tim Hortons
49.2620273,-123.0700397,cafe,Starbucks
49.2649351,-123.0694975,cafe,JJ Bean
49.2689086,-123.0698532,cafe,Cafe Calabria
49.2688079,-123.069416,cafe,Starbucks
49.2685474,-123.0694037,cafe,Continental Coffee
49.2875394,-123.1200147,cafe,Starbucks
49.2694342,-123.0694395,cafe,Dive In Dessert Cafe
49.2388325,-123.0650972,cafe,Hoi An Cafe
49.204059,-123.1342853,cafe,Oriole Cafe
49.270909,-123.147638,cafe,Pane From Heaven
49.2063346,-123.1235828,cafe,Marpole Curling Club Cafe
49.2721862,-122.7899314,cafe,Waves
49.2592978,-123.0704729,cafe,Circus Play Cafe
49.2011009,-122.9128362,cafe,Starbucks
49.2252259,-123.0038545,cafe,Estea Cafe
49.2836676,-123.1236177,cafe,Café Crêpe Express
49.2619003,-123.1383698,cafe,Starbucks
49.2805086,-123.0999462,cafe,Waves
49.2878625,-123.1239772,cafe,Starbucks
49.2429006,-123.0608742,cafe,Gram Cafe
49.3010722,-123.1336126,cafe,Railway Cafe
49.3027539,-123.1312455,cafe,Lumberman's Arch Cafe
49.033597,-122.8014115,cafe,Tim Hortons
49.2469482,-122.749874,cafe,Tim Hortons
49.1955872,-123.1740688,cafe,Euro Cafe
49.260953,-123.2510588,cafe,Agora
49.2837737,-122.8279837,cafe,Starbucks
49.3266532,-122.9509799,cafe,Cove Creek Gallery and Cappuccino Bar
49.3269052,-122.9514941,cafe,Cafe Orso
49.3266818,-122.9496701,cafe,Cover Neighbourhood Cafe
49.2149439,-122.922782,cafe,Anny's
49.2347245,-123.157554,cafe,Starbucks
49.2345067,-123.1580907,cafe,Boba Boy
49.2346968,-123.1536668,cafe,Adonia
49.277825,-122.9143548,cafe,Renaissance
49.2794033,-122.9156154,cafe,Renaissance
49.2627882,-123.1012573,cafe,Tim Hortons
49.2447764,-123.1537897,cafe,Starbucks
49.2540672,-123.2351064,cafe,Blenz Coffee
49.2637878,-123.1861359,cafe,Grounds For Coffee
49.2633902,-123.115605,cafe,Blenz Coffee
49.2634442,-123.1196602,cafe,Blenz
49.2807258,-123.1185785,cafe,Buro
49.2690461,-123.1029151,cafe,Glory Juice
49.2658614,-123.2427948,cafe,Starbucks
49.1757603,-123.1425081,cafe,Tim Hortons
49.2822856,-123.1191044,cafe,Nordstrom E-Bar
49.2845541,-123.1181578,cafe,Caffe Express
49.2794404,-123.1230068,cafe,Blenz Coffee
49.2757856,-123.1211099,cafe,Blenz Coffee
49.3059042,-123.037141,cafe,Starbucks
49.2635247,-123.1239578,cafe,Halfday Flower and Tea
49.2185816,-122.9517276,cafe,Waves Coffee House
49.219026,-122.9666739,cafe,Tim Hortons
49.1178684,-123.1576282,cafe,Diplomat Bakery
49.0406965,-122.2203188,cafe,Tim Hortons
49.197483,-123.177973,cafe,Starbucks
49.198452,-123.179789,cafe,Euro Cafe
49.1971835,-123.1754826,cafe,Tim Hortons
49.1857234,-122.8000805,cafe,Tasters Bakery Coffee Bar
49.2840399,-123.1235612,cafe,Starbucks
49.190781,-122.8483312,cafe,Prado Cafe
49.2663694,-123.2468096,cafe,J J Bean
49.1891857,-122.8463132,cafe,Chatime
49.1821446,-122.8439927,cafe,Tim Hortons
49.1830591,-122.8446583,cafe,Starbucks
49.1625226,-122.8888312,cafe,Starbucks
49.2117388,-122.8624839,cafe,Tim Hortons
49.1915327,-122.8908779,cafe,Starbucks
49.2584514,-123.1147139,cafe,Passion8 Dessert Cafe
49.2599354,-123.114726,cafe,Sharetea
49.2658085,-123.1223088,cafe,Tim Hortons
49.262972,-123.1200598,cafe,K Cafe
49.2631541,-123.1194644,cafe,Starbucks
49.2629664,-123.0983339,cafe,B U N S + B O B A
49.2626539,-123.0922063,cafe,Paper Crane Coffee
49.264788,-123.1459071,cafe,Sakura Cafe
49.2636034,-123.1508309,cafe,Pallet Coffee Roasters
49.2015761,-122.912837,cafe,Tim Hortons
49.231652,-123.0313892,cafe,Gong Cha
49.1698659,-123.1367753,cafe,Happy Lemon
49.3787617,-123.3381558,cafe,Village Baker
49.3793956,-123.3382893,cafe,The Ruddy Cafe
49.1950338,-123.1772197,cafe,Starbucks
49.284463099999996,-123.1134341,cafe,Starbucks
49.2850471,-123.1120652,cafe,Tim Hortons
49.2874022,-123.1169095,cafe,JJ Bean
49.280456,-123.131581,cafe,Baguette cafe
49.287236,-123.141423,cafe,Starbucks
49.3230668,-123.1020029,cafe,Ethical Kitchen
49.2792354,-123.1227256,cafe,Tim Hortons
49.2656908,-123.0038687,cafe,Starbucks
49.2670568,-123.0062791,cafe,Cuppajoe Coffee Roasters
49.1547412,-123.1257835,cafe,Jane's Tea Garden
49.2705516,-123.146241,cafe,Kahve café
49.2841207,-123.1069471,cafe,Prado
49.0762012,-122.6689193,cafe,Starbucks
49.1102191,-122.668383,cafe,Estrella's Montreal Deli & Cafe
49.0961285,-122.5375554,cafe,JD Farms
49.103395,-122.4903841,cafe,Tim Hortons
49.1928452,-122.8890116,cafe,Tim Hortons
49.1776017,-122.6720141,cafe,Tim Hortons
49.2180636,-122.648318,cafe,Waves Coffee House
49.2321736,-123.0312269,cafe,Tim Hortons
49.0533134,-122.3382178,cafe,Rose Room Coffee Shop
49.2804909,-123.0990143,cafe,Propaganda Coffee
49.2457153,-123.094297,cafe,Le Marché St. George
49.269881,-123.144966,cafe,Café Terra
49.281246,-123.046993,cafe,Starbucks
49.2727738,-123.1475974,cafe,Starbucks
49.2832144,-123.1047785,cafe,Après-midi
49.2802555,-123.130747,cafe,Tartine Bread and Pies
49.3509569,-123.2543395,cafe,Starbucks
49.3341106,-123.1796949,cafe,Starbucks
49.3341886,-123.1800055,cafe,Delainy's
49.374745,-123.2736184,cafe,The Lookout Café
49.3724992,-123.2908589,cafe,Whytecliff Park Concession
49.3256455,-123.1406036,cafe,Starbucks
49.1323977,-122.6679078,cafe,Starbucks
49.2849149,-123.0599882,cafe,Far Out Coffee Post
49.2803909,-123.12543,cafe,Wall Flowers
49.2817947,-123.1246565,cafe,Starbucks
49.269642,-123.144421,cafe,Pâtisserie Lebeau
49.2439478,-123.1073594,cafe,Blue Parrot Coffee
49.2453491,-123.1247917,cafe,Starbucks
49.244046,-123.1238522,cafe,Shaughnessy Cafe
49.2632666,-123.1105064,cafe,Aperture Coffee Bar
49.1206115,-122.8911666,cafe,Starbucks
49.3742157,-123.2730541,cafe,Blenz
