,lat,lon,timestamp,amenity,name,tags
9560,49.2840032,-123.1254481,2019-09-02T22:08:25.000-07:00,restaurant,Guu Original Thurlow,['japanese']
9585,49.1193301,-122.8235877,2019-12-01T06:33:16.000-08:00,restaurant,Round Table Pizza,['pizza']
9602,49.2573934,-123.1269764,2013-01-29T07:46:51.000-08:00,restaurant,Falafully Good,['kebab']
9606,49.3264332,-123.1392875,2020-05-29T00:40:33.000-07:00,restaurant,White Spot,['burger']
9607,49.0772323,-122.6703484,2019-09-13T13:56:49.000-07:00,restaurant,Hirame Sushi,['sushi']
9608,49.0223678,-122.8084716,2020-01-03T15:51:15.000-08:00,restaurant,The Boathouse Restaurant,['seafood']
9612,49.0748694,-122.6671597,2013-02-03T23:53:54.000-08:00,restaurant,Ocean Park Pizza,N/A
9620,49.0910013,-122.6070308,2019-09-13T13:56:49.000-07:00,restaurant,Hitori Japanese Restaurant,['sushi']
9650,49.1724288,-123.1361124,2019-10-27T17:08:25.000-07:00,restaurant,Ebisu,['japanese']
9656,49.2758,-123.069653,2014-01-23T03:19:17.000-08:00,restaurant,Sunrise Pizza,N/A
9657,49.2754879,-123.069294,2014-07-08T04:28:29.000-07:00,restaurant,Skylight Restaurant,"['chinese', 'canadian']"
9663,49.2473597,-123.1853955,2019-11-08T02:21:54.000-08:00,restaurant,Moon Sushi,['sushi']
9664,49.2040744,-123.1353732,2019-11-08T02:38:03.000-08:00,restaurant,Panang Delight Cafe at Marpole,['malaysian']
9670,49.0391457,-122.2947482,2019-11-09T14:16:19.000-08:00,restaurant,Restaurant 62,['regional']
9688,49.2179614,-122.6488262,2019-11-11T00:58:02.000-08:00,restaurant,Townhall Public House,"['american', 'pub_food']"
9689,49.2179441,-122.6483993,2019-11-11T00:58:02.000-08:00,restaurant,Pizza Hut,['pizza']
9691,49.2733583,-123.1327488,2019-04-13T12:16:52.000-07:00,restaurant,Chang'an,['chinese']
9692,49.2799857,-123.1303512,2019-04-15T21:26:39.000-07:00,restaurant,Italian Tomato,['italian']
9695,49.2323881,-123.0320308,2018-06-20T15:11:40.000-07:00,restaurant,Rose Garden Seafood Restaurant,N/A
9696,49.2328569,-123.0330812,2018-06-20T15:11:40.000-07:00,restaurant,Li's China Grill,N/A
9697,49.2329098,-123.0331932,2020-02-08T19:37:29.000-08:00,restaurant,Bubble World,N/A
9698,49.232883,-123.0331425,2020-02-08T19:37:29.000-08:00,restaurant,Fortune Lamb Dining,N/A
9714,49.2403814,-123.1017449,2019-09-13T13:56:58.000-07:00,restaurant,Bon Cafe,['asian']
9722,49.2817168,-123.133062,2018-10-26T20:30:36.000-07:00,restaurant,Thida Thai,['thai']
9727,49.2815405,-123.1328119,2019-06-24T19:56:34.000-07:00,restaurant,Tom Sushi,['sushi']
9729,49.2814332,-123.1326311,2018-10-26T20:30:36.000-07:00,restaurant,Pho Central,['vietnamese']
9730,49.2813594,-123.132504,2018-10-26T20:30:36.000-07:00,restaurant,India Bistro,['indian']
9745,49.2846234,-123.125267,2019-11-23T23:10:21.000-08:00,restaurant,Red Robin,['burger']
9750,49.2812968,-123.0489472,2019-05-03T23:33:24.000-07:00,restaurant,Slocan Family Restaurant,N/A
9753,49.2726058,-123.1473077,2015-09-14T00:29:26.000-07:00,restaurant,Triple-O's,N/A
9754,49.283151,-123.1037577,2019-10-03T23:41:01.000-07:00,restaurant,Sitar,['indian']
9755,49.2830557,-123.1044882,2020-02-03T00:19:29.000-08:00,restaurant,The Greek Gastown,N/A
9756,49.2831498,-123.1049771,2011-11-08T03:59:51.000-08:00,restaurant,Boneta,N/A
9759,49.2834563,-123.1023773,2011-11-08T03:59:51.000-08:00,restaurant,Incendio,N/A
9760,49.2835451,-123.102736,2018-04-27T06:46:25.000-07:00,restaurant,The Birds & The Beets,N/A
9769,49.2361352,-123.0414352,2018-06-20T15:11:41.000-07:00,restaurant,The Sea House Fish & Chips,N/A
9770,49.2362474,-123.0417557,2019-07-31T08:24:35.000-07:00,restaurant,Chili Pepper House,['chinese']
9779,49.2324662,-123.0244758,2019-09-13T13:56:58.000-07:00,restaurant,Michi Craft Kitchen,N/A
9780,49.2319862,-123.0274025,2018-06-20T15:11:42.000-07:00,restaurant,Max's Restaurant,N/A
9781,49.2318116,-123.0303064,2018-06-20T15:11:42.000-07:00,restaurant,Cho Sun Korean BBQ,N/A
9783,49.2317538,-123.0281419,2018-06-20T15:11:42.000-07:00,restaurant,Love for Pho,N/A
9784,49.2317626,-123.0283377,2018-06-20T15:11:43.000-07:00,restaurant,8090 Fruit Parlour,N/A
9785,49.2317853,-123.028614,2019-10-27T17:08:25.000-07:00,restaurant,Todak Todak Restaurant,N/A
9787,49.233103,-123.013804,2019-09-13T13:56:58.000-07:00,restaurant,Busy Noodle,N/A
9790,49.2330399,-123.019254,2019-04-24T07:17:36.000-07:00,restaurant,Minoas Greek Taverna,['greek']
9791,49.1917274,-123.0808548,2019-05-28T17:03:52.000-07:00,restaurant,White Spot,['burger']
9794,49.1917063,-123.1096164,2018-06-20T15:11:47.000-07:00,restaurant,Dai Jang Kum,N/A
9803,49.3739709,-123.2744351,2019-09-26T17:06:27.000-07:00,restaurant,C Lovers,['seafood']
9804,49.3744327,-123.2744359,2011-08-26T22:10:17.000-07:00,restaurant,Troll's,N/A
9812,49.334925,-123.1828909,2017-09-18T04:28:59.000-07:00,restaurant,Vina,N/A
9818,49.3331843,-123.1823282,2011-08-27T18:56:19.000-07:00,restaurant,Beach House Restaurant,N/A
9845,49.2667886,-123.0067414,2020-02-21T19:51:42.000-08:00,restaurant,JOEY Burnaby,N/A
9877,49.2666151,-123.069889,2019-03-23T00:47:17.000-07:00,restaurant,Best Falafel,['kebab']
9878,49.266539,-123.0698996,2020-03-07T01:26:00.000-08:00,restaurant,Addis Cafe,['ethiopian']
9879,49.2666914,-123.0694709,2017-05-11T04:46:57.000-07:00,restaurant,Kishimoto,['sushi']
9882,49.2795281,-123.1237772,2019-09-18T23:00:49.000-07:00,restaurant,Sushi Star,['japanese']
9883,49.2833798,-123.1164113,2019-10-02T20:57:25.000-07:00,restaurant,The Keg Steakhouse + Bar - Dunsmuir Street,['regional']
9889,49.285049,-123.0621868,2019-11-01T22:18:58.000-07:00,restaurant,The Dundas,['vietnamese']
9954,49.281021,-123.0580126,2020-05-12T00:07:30.000-07:00,restaurant,The Red Wagon Cafe,"['brunch', 'diner', 'cafe']"
9993,49.2769189,-122.8577631,2019-08-31T20:52:14.000-07:00,restaurant,Henry's Kitchen,"['italian', 'french']"
9994,49.2776673,-122.859512,2019-09-13T13:57:07.000-07:00,restaurant,Rosa's Cucina Italiana,['italian']
9996,49.2663545,-123.1397685,2019-09-03T02:18:29.000-07:00,restaurant,Grapes and Soda,N/A
10029,49.312732,-123.0573094,2019-09-13T13:56:49.000-07:00,restaurant,Sansho,['sushi']
10041,49.2698998,-123.0694307,2019-11-02T23:23:36.000-07:00,restaurant,My BBQ Hut,N/A
10052,49.1363241,-122.8900259,2020-03-25T17:28:16.000-07:00,restaurant,GNJ Vegetarian Bistro,['indian']
10077,49.2743433,-123.1232695,2012-01-26T07:21:26.000-08:00,restaurant,Rodney's Oyster House,['seafood']
10078,49.286421,-123.1402621,2019-09-02T22:08:26.000-07:00,restaurant,Red Umbrella Cafe,N/A
10086,49.2795681,-123.1173622,2019-09-13T13:56:58.000-07:00,restaurant,Memphis Blues BBQ House,['bbq']
10097,49.2857988,-123.1153597,2019-09-13T13:56:58.000-07:00,restaurant,Scoozis,['italian']
10099,49.283152,-123.1159385,2019-03-27T03:46:33.000-07:00,restaurant,St. Regis Bar & Grill,N/A
10100,49.2780334,-123.1251115,2020-03-14T21:12:37.000-07:00,restaurant,The Pawn Shop,N/A
10112,49.2785408,-123.1157423,2019-12-29T20:55:27.000-08:00,restaurant,Marutama Ra-men,['ramen']
10121,49.26948,-123.1072592,2019-06-20T03:39:37.000-07:00,restaurant,Bao Down,['thai']
10122,49.26955,-123.1091434,2019-06-20T03:39:37.000-07:00,restaurant,Nook,['italian']
10125,49.1551317,-122.9135908,2017-05-30T01:28:21.000-07:00,restaurant,Pho Stanley,N/A
10129,49.1550607,-122.9116031,2019-06-27T04:10:17.000-07:00,restaurant,Minori Sushi,['japanese']
10131,49.1548416,-122.911903,2019-06-27T04:10:17.000-07:00,restaurant,Salty's Fish & Chips,['seafood']
10133,49.3260027,-123.0724817,2018-02-10T15:25:02.000-08:00,restaurant,Pho98,['vietnamese']
10190,49.1025494,-122.6471192,2019-03-19T01:48:45.000-07:00,restaurant,Poseidon Greek Restaurant,N/A
10209,49.2865642,-123.1228071,2016-04-22T17:34:13.000-07:00,restaurant,Komi,N/A
10217,49.1857232,-122.8001712,2019-02-24T04:50:21.000-08:00,restaurant,Jade Valley,['chinese']
10218,49.1857184,-122.7998785,2019-09-25T06:01:08.000-07:00,restaurant,Maguro,['sushi']
10219,49.1857231,-122.8000278,2019-02-24T04:50:22.000-08:00,restaurant,Bubble Waffle Cafe,['noodles']
10242,49.2809094,-123.013428,2018-12-14T07:05:48.000-08:00,restaurant,The Pear Tree,N/A
10245,49.2778963,-122.7936486,2019-04-07T19:33:26.000-07:00,restaurant,The Keg,['steak_house']
10247,49.2625064,-123.1012808,2020-06-15T16:20:22.000-07:00,restaurant,La Taqueria Pinche Taco Shop,['mexican']
10254,49.2576896,-123.1014017,2018-02-10T15:24:46.000-08:00,restaurant,Pho Goodness,['vietnamese']
10255,49.258085,-123.1009501,2014-06-26T07:05:15.000-07:00,restaurant,Canteen Mitra,['greek']
10256,49.257968,-123.1009558,2019-09-13T13:56:49.000-07:00,restaurant,Joe's Grill,N/A
10258,49.2562828,-123.1010148,2020-01-05T20:14:20.000-08:00,restaurant,Don't Argue,['pizza']
10260,49.2485116,-123.101286,2020-02-25T19:28:04.000-08:00,restaurant,Locus Restaurant,N/A
10263,49.2448143,-123.101086,2020-02-03T00:34:17.000-08:00,restaurant,HOOD29,N/A
10272,49.2749478,-123.1217422,2019-11-24T03:22:59.000-08:00,restaurant,MeeT in Yaletown,N/A
10288,49.0589538,-122.4922744,2020-01-15T21:07:58.000-08:00,restaurant,Pizza Hut,['pizza']
10289,49.0580042,-122.4919543,2019-09-25T14:48:42.000-07:00,restaurant,White Spot,['burger']
10293,49.2338606,-123.1399736,2019-09-13T13:56:49.000-07:00,restaurant,Kyuzo Japanese Restaurant,['sushi']
10296,49.2301689,-123.0040364,2018-04-22T05:38:38.000-07:00,restaurant,trattoria Burnaby,['italian']
10302,49.2690886,-123.1044784,2020-01-31T03:33:16.000-08:00,restaurant,Manna Sushi,['sushi']
10308,49.2218285,-122.9945494,2018-03-28T23:30:13.000-07:00,restaurant,Preference,['chinese']
10321,49.2825244,-123.1144591,2019-12-09T03:35:49.000-08:00,restaurant,Ramen Gojiro,['ramen']
10344,49.2203471,-122.6051271,2019-12-14T02:52:09.000-08:00,restaurant,Maple Sushi,['sushi']
10372,49.2751643,-123.1127469,2019-07-17T18:32:17.000-07:00,restaurant,Honey Salt,N/A
10381,49.104234,-122.656332,2019-05-02T07:27:43.000-07:00,restaurant,Annora Restaurant,N/A
10383,49.1042906,-122.6563311,2019-05-02T07:27:43.000-07:00,restaurant,Sushi Tamaru,['sushi']
10384,49.1044394,-122.6562645,2019-05-02T07:27:44.000-07:00,restaurant,Old Yale Bistro,N/A
10386,49.3251311,-123.1242373,2019-05-02T13:27:50.000-07:00,restaurant,Pho Japolo,N/A
10426,49.2139765,-122.9215715,2012-04-11T05:26:45.000-07:00,restaurant,,['sushi']
10431,49.2128225,-122.9201424,2018-10-26T20:30:04.000-07:00,restaurant,Sushi Tang,['sushi']
10436,49.2106257,-123.0923821,2018-12-14T07:50:07.000-08:00,restaurant,Neptune Chinese Kitchen,['chinese']
10445,49.2129995,-122.9211009,2019-07-02T01:10:30.000-07:00,restaurant,White Spot,['burger']
10446,49.2121752,-122.9218505,2018-10-26T20:30:04.000-07:00,restaurant,Hi Dozo Sushi,['japanese']
10450,49.1777093,-123.1253775,2017-08-17T19:21:37.000-07:00,restaurant,Dragon Group Seafood Restaurant,['chinese']
10451,49.1774901,-123.1292862,2019-07-16T20:42:42.000-07:00,restaurant,Phở Hòa,"['vietnamese', 'noodle']"
10452,49.1774963,-123.1300772,2017-07-19T23:02:01.000-07:00,restaurant,The TRUE'S TEA,N/A
10453,49.1780903,-123.1359846,2019-09-13T13:56:49.000-07:00,restaurant,Chinese Sauerkraut Fish,N/A
10455,49.2058672,-123.0426538,2017-10-19T13:32:49.000-07:00,restaurant,Romers Burger Bar,N/A
10463,49.0659257,-122.3794337,2019-03-20T00:13:40.000-07:00,restaurant,Zaika Tastes of India,N/A
10481,49.2480896,-123.0711405,2019-10-07T05:30:47.000-07:00,restaurant,Phở Thái Hóa,['vietnamese']
10484,49.2660404,-123.0695193,2019-11-14T21:45:57.000-08:00,restaurant,Cafe Deux Soleils,N/A
10502,49.3117439,-123.0790782,2019-09-13T13:57:03.000-07:00,restaurant,Fishworks,['seafood']
10506,49.2850132,-123.1179138,2017-11-17T01:01:33.000-08:00,restaurant,La Taqueria,['mexican']
10508,49.2771741,-123.1163459,2017-11-17T16:11:24.000-08:00,restaurant,Smithe Salad,N/A
10510,49.3125664,-123.0822132,2019-09-13T13:57:03.000-07:00,restaurant,Boston Pizza,['pizza']
10512,49.3124327,-123.08221,2019-09-13T13:57:03.000-07:00,restaurant,Freshii,N/A
10514,49.2504667,-123.0417872,2019-03-19T06:09:45.000-07:00,restaurant,Ragazzi Pizza Co.,N/A
10515,49.2726415,-123.1498173,2019-08-03T19:45:46.000-07:00,restaurant,Octopus Garden,"['japanese', 'sushi']"
10529,49.2810095,-123.0537462,2011-08-21T05:01:33.000-07:00,restaurant,El Pulgarcito,"['Mexican', 'Salvadorian']"
10530,49.281406,-123.0498885,2020-01-29T21:30:08.000-08:00,restaurant,Luda Southern Dishes,"['Chinese', 'Hong Kong Style Cafe']"
10532,49.3742756,-123.2738287,2018-02-13T04:05:04.000-08:00,restaurant,FreshSlice Pizza,['pizza']
10533,49.3745957,-123.2747995,2014-06-09T15:21:22.000-07:00,restaurant,Olive & Anchor,N/A
10535,49.2830756,-123.1083843,2018-05-15T06:21:04.000-07:00,restaurant,The Charles Bar,['international']
10536,49.2637273,-123.2549792,2019-03-10T21:21:00.000-07:00,restaurant,Mercante,N/A
10584,49.1027064,-122.6450894,2018-04-03T08:13:05.000-07:00,restaurant,Golden River,['chinese']
10586,49.1990389,-122.8164158,2020-01-06T02:16:03.000-08:00,restaurant,Sarpanch Sweets & Restaurant,"['indian', 'dessert']"
10589,49.3359374,-123.0389261,2016-02-18T19:45:13.000-08:00,restaurant,Valley Sushi,['japanese']
10594,49.2813917,-123.0579502,2019-12-20T03:52:46.000-08:00,restaurant,Dachi,N/A
10626,49.1190026,-122.7321747,2019-11-24T07:59:56.000-08:00,restaurant,Umami Sushi,['sushi']
10627,49.2194668,-122.9500107,2020-01-12T02:34:38.000-08:00,restaurant,Lualu Kitchen,['chinese']
10628,49.2872474,-123.1189254,2019-10-09T17:48:23.000-07:00,restaurant,Meat & Bread,['sandwich']
10631,49.3253307,-123.0720196,2020-01-12T02:19:58.000-08:00,restaurant,Palermo Cucina,['italian']
10632,49.2232913,-122.942881,2020-02-04T05:40:35.000-08:00,restaurant,Cattle Cafe,['chinese']
10633,49.2221455,-122.9442392,2020-01-12T02:34:38.000-08:00,restaurant,Balkan House Restaurant,N/A
10634,49.2219541,-122.9446036,2020-01-12T02:34:38.000-08:00,restaurant,Oh! Zzhu Sam Korean Restaurant,N/A
10636,49.2218823,-122.9458184,2020-01-12T02:34:38.000-08:00,restaurant,Pho Edmonds,['vietnamese']
10637,49.2202852,-122.9483959,2020-01-12T02:34:38.000-08:00,restaurant,Na-Re Korean Kitchen,N/A
10638,49.2201502,-122.948649,2020-01-12T02:34:38.000-08:00,restaurant,Kim Anh Restaurant,['vietnamese']
10641,49.1326485,-123.0915094,2020-01-12T02:50:27.000-08:00,restaurant,Freshii,['salad']
10643,49.2041008,-122.9092522,2020-01-12T05:09:12.000-08:00,restaurant,Pizzeria Ludica,['pizza']
10648,49.2743503,-123.069358,2020-01-12T21:39:18.000-08:00,restaurant,Kulinarya Filipino Eatery,['filipino']
10661,49.2800699,-122.9697686,2019-07-07T04:11:10.000-07:00,restaurant,White Spot,['burger']
10662,49.2800457,-122.9665687,2015-12-15T02:46:54.000-08:00,restaurant,Cockney Kings Fish & Chips,['fish_and_chips']
10675,49.2797738,-122.7920362,2017-02-08T03:54:18.000-08:00,restaurant,Golden Field Restaurant,['chinese']
10676,49.2798058,-122.7934554,2017-02-08T03:54:18.000-08:00,restaurant,Fuhao,['chinese']
10679,49.2493369,-122.859161,2018-12-14T20:02:23.000-08:00,restaurant,Lucky Gate,['chinese']
10682,49.1661003,-122.664152,2017-02-09T01:36:32.000-08:00,restaurant,The Chopped Leaf,N/A
10686,49.2488249,-123.0766671,2017-02-09T07:17:29.000-08:00,restaurant,De Dutch Pannekoek House,N/A
10694,49.2672796,-123.1131132,2013-11-02T18:25:27.000-07:00,restaurant,De Dutch,N/A
10712,49.2198038,-122.970509,2017-07-26T06:39:50.000-07:00,restaurant,Lee Garden Seafood Restaurant,['chinese']
10715,49.2109227,-123.1304363,2012-03-20T05:06:29.000-07:00,restaurant,Applause,['japanese']
10723,49.2633356,-123.1141944,2012-03-20T08:25:00.000-07:00,restaurant,Marulilu Cafe,['japanese']
10725,49.2269711,-123.1287459,2019-07-16T20:38:16.000-07:00,restaurant,Phở Hòa,"['vietnamese', 'noodle']"
10743,49.2893842,-123.114425,2019-11-11T23:55:54.000-08:00,restaurant,Mahony and Sons,N/A
10754,49.2839245,-122.826928,2019-09-13T13:56:49.000-07:00,restaurant,Hanayuki Sushi,['sushi']
10760,49.1250437,-123.1825265,2012-08-25T21:41:51.000-07:00,restaurant,George's Greek Taverna,['greek']
10762,49.1236709,-123.1823268,2012-08-26T20:17:34.000-07:00,restaurant,The Hog Shack,N/A
10763,49.125047,-123.1855427,2012-08-26T20:29:06.000-07:00,restaurant,Steveston Pizza Co.,['pizza']
10764,49.1248697,-123.1847676,2012-08-26T20:32:03.000-07:00,restaurant,Gudrun,['international']
10806,49.3358832,-123.071548,2014-09-30T20:33:56.000-07:00,restaurant,djjs,['pizza']
10807,49.2630031,-123.1383472,2019-09-13T13:57:05.000-07:00,restaurant,Sushi Van,"['sushi', 'japanese']"
10809,49.2794772,-123.1229565,2019-09-13T13:57:05.000-07:00,restaurant,Romano's Pizza,['pizza']
10851,49.2734675,-123.1191918,2019-09-18T23:00:49.000-07:00,restaurant,Oeb Breakfast Co.,N/A
10859,49.1060882,-122.6560645,2019-11-18T00:17:33.000-08:00,restaurant,The Buffet,['american']
10860,49.1058814,-122.6570413,2019-11-18T00:17:33.000-08:00,restaurant,Atlas Steak + Fish,"['steak_house', 'seafood']"
10870,49.0210977,-122.8045694,2020-01-03T15:51:15.000-08:00,restaurant,Little India,['indian']
10873,49.2437836,-122.9696048,2020-01-03T06:38:11.000-08:00,restaurant,Scallion's Bistro,N/A
10874,49.0218637,-122.80721,2020-01-03T15:51:15.000-08:00,restaurant,LOCALz on Marine,N/A
10875,49.0221551,-122.8081589,2020-01-03T15:51:15.000-08:00,restaurant,Cilantro Indian Cuisine,['indian']
10876,49.021512799999996,-122.8059452,2020-01-03T15:51:15.000-08:00,restaurant,Uli's Restaurant,['regional']
10877,49.0218104,-122.8069734,2020-01-03T15:51:15.000-08:00,restaurant,Jan's On The Beach,['seafood']
10880,49.0222397,-122.8084669,2020-01-03T15:51:15.000-08:00,restaurant,The Surfside Grill,['regional']
10881,49.0215908,-122.8063027,2020-01-03T15:51:15.000-08:00,restaurant,CCTV Chinese Restaurant,['chinese']
10882,49.0220295,-122.8077823,2020-01-03T15:51:15.000-08:00,restaurant,Le Vol Au Vent,['french']
10886,49.0215475,-122.8061366,2020-01-03T15:51:15.000-08:00,restaurant,Shinjuku Japanese Cuisine,['japanese']
10887,49.0216646,-122.8065643,2020-01-03T15:51:15.000-08:00,restaurant,CHARLIE don't SURF,['regional']
10892,49.0227215,-122.8100823,2020-01-03T16:53:25.000-08:00,restaurant,Cosmos Greek Restaurant,['greek']
10896,49.022932,-122.8104937,2020-01-03T16:53:25.000-08:00,restaurant,West Beach Bar & Grill,N/A
10903,49.1071012,-122.6619273,2019-10-06T22:29:19.000-07:00,restaurant,Dragon Garden,['chinese']
10905,49.1109603,-122.6464696,2017-03-12T22:50:32.000-07:00,restaurant,Ricky’s Country Restaurant,N/A
10911,49.26232,-123.0884041,2017-01-29T18:10:31.000-08:00,restaurant,Fassil Ethiopian Restaurant,['ethiopian']
10912,49.2894547,-123.1319368,2018-02-09T05:00:18.000-08:00,restaurant,Jang Mo Jib Korean Restaurant,N/A
10929,49.2803076,-123.1179254,2020-06-11T20:34:04.000-07:00,restaurant,Jinya Ramen Bar,['ramen']
10954,49.2818976,-123.1187838,2019-11-11T23:55:54.000-08:00,restaurant,O Sushi,['sushi']
10955,49.2247238,-123.0659556,2018-11-07T06:19:20.000-08:00,restaurant,Xiao Jun Meat Skewers,N/A
10958,49.234607,-123.1821906,2019-01-22T16:37:33.000-08:00,restaurant,Crêpe & Café,['french']
10959,49.0163122,-122.7854295,2020-01-05T16:54:17.000-08:00,restaurant,Washington Avenue Grill,N/A
10960,49.1266611,-123.1904825,2017-07-08T03:10:40.000-07:00,restaurant,Little Mexico Cantina,['mexican']
10961,49.1266591,-123.1906415,2018-02-09T04:59:30.000-08:00,restaurant,Mega Sushi,['sushi']
10963,49.1250402,-123.185123,2013-05-20T07:58:35.000-07:00,restaurant,Dave's Fish and Chips,N/A
10964,49.0459218,-122.7821538,2019-09-13T13:56:49.000-07:00,restaurant,White Spot,['burger']
10976,49.1905117,-122.9504389,2019-09-23T20:20:53.000-07:00,restaurant,Nando's,"['chicken', 'portuguese']"
10979,49.3108849,-123.0799822,2018-11-06T03:17:56.000-08:00,restaurant,Raglan’s Bistro,"['thai', 'burger']"
10980,49.0244881,-123.0691535,2019-09-02T22:08:26.000-07:00,restaurant,White Spot,"['american', 'international']"
10983,49.2211578,-123.0660377,2019-09-13T13:57:04.000-07:00,restaurant,Katei Sushi,N/A
10984,49.2762481,-122.8439694,2019-07-17T21:24:14.000-07:00,restaurant,Kurumba,N/A
10985,49.1636295,-123.1351088,2019-09-13T13:57:04.000-07:00,restaurant,Golden Paramount Seafood Restaurant,N/A
10986,49.1640975,-123.1363854,2019-09-13T13:57:04.000-07:00,restaurant,John 3:16 Malaysian Delights,N/A
10987,49.1633547,-123.1350931,2019-09-13T13:57:04.000-07:00,restaurant,Storeys Cafe,N/A
10988,49.1633761,-123.1359431,2019-09-13T13:57:04.000-07:00,restaurant,Pokey Okey,N/A
10990,49.1622749,-123.132539,2019-09-13T13:57:04.000-07:00,restaurant,Wing Kee Restaurant,N/A
10991,49.16229,-123.1316477,2019-09-13T13:57:04.000-07:00,restaurant,Redbud Restaurant,N/A
10992,49.1620454,-123.1316764,2019-09-13T13:57:04.000-07:00,restaurant,Sea Fortune Restaurant,N/A
10993,49.1691429,-123.1367963,2019-09-13T13:57:04.000-07:00,restaurant,Tian Shi Fu Restaurant/Sharetea,N/A
10994,49.1692987,-123.1367933,2019-09-13T13:57:04.000-07:00,restaurant,River Chinese Cuisine,N/A
10995,49.1775098,-123.1383697,2019-09-13T13:57:04.000-07:00,restaurant,Gyu-Kaku Japanese BBQ,N/A
10996,49.1777196,-123.1382252,2019-09-13T13:57:04.000-07:00,restaurant,Afuri Ramen + Dumpling,N/A
10997,49.1754682,-123.1466896,2019-09-13T13:57:04.000-07:00,restaurant,Origo Club,N/A
10999,49.173516,-123.1475786,2019-09-13T13:57:04.000-07:00,restaurant,Milkcow Cafe,N/A
11000,49.1737598,-123.1464856,2019-09-13T13:57:04.000-07:00,restaurant,Choco Coo Cafe,N/A
11001,49.1737723,-123.1475183,2019-09-13T13:57:04.000-07:00,restaurant,Seorae Korean BBQ,N/A
11003,49.1834675,-123.1353924,2019-09-13T13:57:04.000-07:00,restaurant,Chengdu Xiao Chi Restaurant,N/A
11008,49.3058854,-123.0163609,2019-09-13T13:57:04.000-07:00,restaurant,Barcelo's Flame Grilled Chicken,N/A
11010,49.305542,-123.0300905,2019-07-17T18:32:17.000-07:00,restaurant,Stuffies Pastries Cafe,"['coffee_shop', 'ice_cream', 'sandwich']"
11012,49.1736004,-123.1475891,2020-04-17T20:36:04.000-07:00,restaurant,Freshii,['salad']
11037,49.0243805,-123.0698999,2019-05-05T23:26:04.000-07:00,restaurant,Roy's Indian,['indian']
11121,49.1052045,-122.6623269,2019-05-07T04:35:00.000-07:00,restaurant,Akedo Showten Ramen+Gyoza,['japanese']
11130,49.283064,-123.106967,2020-03-16T00:59:16.000-07:00,restaurant,La Casita,N/A
11142,49.2790983,-123.1177066,2019-10-16T20:31:55.000-07:00,restaurant,The Noodle Box,N/A
11156,49.2822995,-123.1225128,2016-01-14T08:40:27.000-08:00,restaurant,Bacchus,N/A
11160,49.2851543,-123.1182162,2016-01-14T07:29:06.000-08:00,restaurant,Copper Chimney,N/A
11170,49.3101585,-123.080058,2019-09-13T13:56:58.000-07:00,restaurant,Tap & Barrel,['regional']
11171,49.2781123,-123.1263034,2019-09-13T13:56:58.000-07:00,restaurant,Mangos Lounge,N/A
11177,49.2835359,-123.1143437,2018-10-26T20:30:35.000-07:00,restaurant,Kim House,N/A
11181,49.1989822,-122.8142808,2019-09-02T22:08:26.000-07:00,restaurant,Malaysian Hut,['malaysian']
11182,49.2761557,-123.1281645,2019-09-18T23:00:49.000-07:00,restaurant,White Spot,['burger']
11219,49.2722881,-123.1548112,2013-06-04T05:28:54.000-07:00,restaurant,Hapa Izakaya,['sushi']
11220,49.2723353,-123.1548099,2018-10-26T20:30:09.000-07:00,restaurant,Kibune Sushi,['sushi']
11229,49.2626661,-123.0569099,2013-06-09T06:36:55.000-07:00,restaurant,Bon's Off Broadway,['diner']
11259,49.219277,-123.1491091,2010-05-21T03:24:01.000-07:00,restaurant,Senova,N/A
11272,49.2424585,-123.003994,2018-04-28T05:57:20.000-07:00,restaurant,No. 1 Beef Noodle,N/A
11274,49.2311658,-123.0084361,2019-05-22T01:06:18.000-07:00,restaurant,Saffron Indian Cuisine,['indian']
11280,49.2877816,-123.1414016,2019-09-13T13:57:04.000-07:00,restaurant,Papi's Seafood and Oyster Bar,N/A
11283,49.2636258,-123.1852738,2016-07-28T07:58:53.000-07:00,restaurant,Brown's Social House,N/A
11304,49.2655997,-123.1219806,2018-02-10T16:17:23.000-08:00,restaurant,Szechuan Chili Restaurant,N/A
11305,49.2657222,-123.1223185,2018-02-10T16:17:23.000-08:00,restaurant,Yanaki Sushi,['sushi']
11309,49.252902399999996,-123.0822591,2018-02-10T16:17:35.000-08:00,restaurant,Green Lemongrass,['vietnamese']
11314,49.2778449,-123.1276301,2020-01-18T19:47:45.000-08:00,restaurant,Nando's,"['chicken', 'portuguese']"
11321,49.2691037,-123.0341803,2016-01-15T21:38:47.000-08:00,restaurant,Poor Italian,N/A
11324,49.2679504,-123.1507225,2019-03-21T02:31:45.000-07:00,restaurant,Indian Oven,['indian']
11329,49.2749531,-123.1186556,2019-09-18T23:00:49.000-07:00,restaurant,La Terrazza,['italian']
11331,49.2765799,-123.1255768,2020-02-02T03:32:01.000-08:00,restaurant,Sushi Yamato,['sushi']
11332,49.2766935,-123.1257438,2019-09-23T15:35:32.000-07:00,restaurant,Happy Noodle House,['chinese']
11333,49.276801,-123.125897,2019-09-23T15:35:32.000-07:00,restaurant,Basil Pasta Bar,['pasta']
11334,49.276831,-123.126007,2019-09-23T15:35:32.000-07:00,restaurant,Jako Sushi,"['japanese', 'sushi']"
